                JAN     44030       239.95     141.91     59.14
                JAN     44031      -178.30     -95.91     53.79
                JAN     44032       359.90     208.99     58.07
                JAN     44033       548.95     266.73     48.59
                JAN     44034       178.30      95.91     53.79
                JAN     44048       -58.36     -33.40     57.23
                JAN     44055        29.95      20.70     69.12
                JAN     44057       219.95     129.05     58.67
                JAN     44059       428.95     244.97     57.11
                JAN     44061       342.00     184.02     53.81
                JAN     44062       159.95      91.63     57.29
                JAN     44063      -709.00    -530.53     74.83
                JAN     44064       659.50     485.05     73.55
                JAN     44065       599.00     309.22     51.62
                JAN     44066        59.00      30.98     52.51
                JAN     44067       449.00     233.16     51.93
                JAN     44068       299.00     114.20     38.19
                JAN     44069        28.00      16.23     57.96
                JAN     44072       238.00     137.63     57.83
                JAN     44073      -103.68     -66.36     64.00
                JAN     44074       110.00      64.17     58.34
                JAN     44078       215.00     127.00     59.07
                JAN     44079        46.75      27.28     58.35
                JAN     44082        43.00      25.08     58.33
                JAN     44084       899.00     463.95     51.61
                JAN     44085       789.00     421.75     53.45
                JAN     44086       397.90     241.07     60.59
                JAN     44087        50.00      41.67     83.34
                JAN     44088         9.95       7.45     74.87
                JAN     44090       528.94     267.57     50.59
                JAN     44091       219.90     124.70     56.71
                JAN     44092       797.00     426.17     53.47
                JAN     44093       399.00     235.83     59.11
                JAN     44094        99.00      49.50     50.00
                JAN     44095      1407.40     758.31     53.88
                JAN     44098       462.02     227.54     49.25
                JAN     44099       540.00     274.17     50.77
                JAN     44100       399.00     201.66     50.54
                JAN     44101       249.00     144.00     57.83
                JAN     44102       349.00     176.67     50.62
                JAN     44103       980.65     517.04     52.72
                JAN     44104       872.77     492.63     56.44
                JAN     44107      1369.75     795.77     58.10
                JAN     44109       299.00     152.70     51.07
                JAN     44111       269.95     149.01     55.20
                JAN     44113        98.95      53.63     54.20
                JAN     44114        79.95      47.60     59.54
                JAN     44115        39.95      23.08     57.77
                JAN     44116       799.00     414.25     51.85
                JAN     44119      1609.65     939.78     58.38
                JAN     44120     -1848.90   -1004.97     54.36
                JAN     44121       119.95      64.68     53.92
                JAN     44122       212.30     123.84     58.33
                JAN     44123       298.00     173.83     58.33
                JAN     44125       355.00     208.38     58.70
                JAN     44126        97.50      57.92     59.41
                JAN     44127       161.95      84.95     52.45
                JAN     44133        39.95      24.83     62.15
                JAN     44137       231.16     155.82     67.41
                JAN     44139       239.95     130.81     54.52
                JAN     44141       318.95     182.23     57.13
                JAN     44144       887.86     495.45     55.80
                JAN     44145       300.00     109.60     36.53
                JAN     44147       158.76      85.01     53.55
                JAN     44149      1144.75     606.64     52.99
                JAN     44152       129.95      77.29     59.48
                JAN     44161      1929.70     935.95     48.50
                JAN     44162       995.95     541.18     54.34
                JAN     44164       579.74     370.44     63.90
                JAN     44165       525.00     211.45     40.28
                JAN     44167       220.00     116.60     53.00
                JAN     44168       453.23     262.66     57.95
                JAN     44169       177.95      94.38     53.04
                JAN     44186       934.90     445.58     47.66
                JAN     44187      1193.00     580.50     48.66
                JAN     44194       948.00     585.50     61.76
                JAN     44195       119.95      70.04     58.39
                JAN     44203       218.00      91.92     42.17
                JAN     44204       439.85     271.67     61.76
                JAN     44205      3398.95    1850.44     54.44
                JAN     44208      -137.20     -62.93     45.87
                JAN     44210       829.80     485.64     58.52
                JAN     44212        98.95      52.70     53.26
                JAN     44213       275.95     155.95     56.51
                JAN     44214       299.00     166.66     55.74
                JAN     44215        21.06       5.11     24.26
                JAN     44262       250.00      76.20     30.48
                JAN     44263      1742.00     987.20     56.67
                JAN     44286       299.90     174.62     58.23
                JAN     44289       310.00     189.00     60.97
                JAN     44290       289.85     146.73     50.62
                JAN     44292       499.90     308.23     61.66
                JAN     44293       159.90      92.82     58.05
                JAN     47132        39.90      24.88     62.36
                FEB     26755       329.00     138.10     41.98
                FEB     26769       299.00     129.60     43.34
                FEB     35682      -299.00    -164.07     54.87
                FEB     42210      1549.00     759.73     49.05
                FEB     42212       899.00     427.25     47.53
                FEB     42213      1198.00     666.61     55.64
                FEB     42214       499.00     233.17     46.73
                FEB     42215       299.00     114.20     38.19
                FEB     42216       883.00     476.53     53.97
                FEB     42217       747.00     384.78     51.51
                FEB     42218       498.00     239.82     48.16
                FEB     42527       329.00     145.53     44.23
                FEB     42528       358.00     220.60     61.62
                FEB     42530       147.95      82.36     55.67
                FEB     42532      1264.00     684.67     54.17
                FEB     42533       178.46      89.02     49.88
                FEB     42534      1257.00     631.25     50.22
                FEB     42560       799.00     348.00     43.55
                FEB     42561       598.00     228.40     38.19
                FEB     42704       239.00     134.00     56.07
                FEB     42706       159.90     102.50     64.10
                FEB     42707        24.95      14.95     59.92
                FEB     42709       299.90     174.93     58.33
                FEB     42935       398.00     176.27     44.29
                FEB     42936       598.00     276.20     46.19
                FEB     42937       149.00      78.80     52.89
                FEB     42938      -299.00    -114.20     38.19
                FEB     42939       399.00     206.00     51.63
                FEB     42941       998.00     458.65     45.96
                FEB     42943      -220.00    -115.19     52.36
                FEB     42944       470.00     237.12     50.45
                FEB     42946       754.10     413.72     54.86
                FEB     42947      -368.00    -188.79     51.30
                FEB     42948      -386.10    -206.89     53.58
                FEB     42949       169.00      98.37     58.21
                FEB     42950       463.94     238.40     51.39
                FEB     42951       535.00     292.60     54.69
                FEB     42952       499.00     274.00     54.91
                FEB     42953        20.90      12.44     59.52
                FEB     42955      1398.00     917.46     65.63
                FEB     42957       699.00     344.75     49.32
                FEB     42958      -998.00    -458.65     45.96
                FEB     42959       399.00     206.00     51.63
                FEB     42960      2012.72    1123.45     55.82
                FEB     42961       331.65     193.47     58.34
                FEB     42963        35.00      20.42     58.34
                FEB     42965      2116.95    1135.72     53.65
                FEB     42966        50.00      41.67     83.34
                FEB     42967       728.95     346.10     47.48
                FEB     42968        18.00       8.10     45.00
                FEB     42970        41.04      23.57     57.43
                FEB     42971       446.15     250.67     56.19
                FEB     42972       183.96      87.64     47.64
                FEB     42973       408.29     301.63     73.88
                FEB     42975      1198.85     667.10     55.64
                FEB     42976       829.85     488.89     58.91
                FEB     42979       639.95     331.63     51.82
                FEB     42982        99.95       1.28      1.28
                FEB     42985       399.00     179.00     44.86
                FEB     42988       626.00     320.90     51.26
                FEB     42989       189.95     110.18     58.00
                FEB     42992       329.00     110.58     33.61
                FEB     42993      -129.00     -76.72     59.47
                FEB     42995       299.00      80.33     26.87
                FEB     42997      1799.95    1038.82     57.71
                FEB     42998      2580.00    1282.25     49.70
                FEB     43000      1259.65     754.38     59.89
                FEB     43001      1989.65    1160.74     58.34
                FEB     43002      3008.70    1850.41     61.50
                FEB     43003      2425.55    1398.56     57.66
                FEB     43004       589.90     341.03     57.81
                FEB     43007      1044.00     292.86     28.05
                FEB     43008      1565.00     476.28     30.43
                FEB     43009       192.00      58.05     30.23
                FEB     43012       979.95     559.12     57.06
                FEB     43013      -450.42    -226.22     50.22
                FEB     43014     -2059.55   -1212.50     58.87
                FEB     43015      -579.75    -343.66     59.28
                FEB     43016       539.75     308.05     57.07
                FEB     43017       219.00     127.38     58.16
                FEB     43020       629.95     349.95     55.55
                FEB     43021       283.01     144.17     50.94
                FEB     43022        50.00      41.67     83.34
                FEB     43023       399.00     252.28     63.23
                FEB     43024        39.95      21.52     53.87
                FEB     43026      1209.85     592.66     48.99
                FEB     43027      1202.60     535.25     44.51
                FEB     43028      1198.70     685.10     57.15
                FEB     43029       792.90     468.09     59.04
                FEB     43031       299.95     165.78     55.27
                FEB     43034       329.00     110.58     33.61
                FEB     43040       173.96      90.99     52.31
                FEB     43041       149.95      87.37     58.27
                FEB     43062        19.95      10.96     54.94
                FEB     43063       599.90     566.57     94.44
                FEB     43064      -119.95     -70.54     58.81
                FEB     43111       178.46      92.25     51.69
                FEB     43112      -289.00    -146.08     50.55
                FEB     43212        12.70       6.71     52.83
                FEB     43550        60.00      39.17     65.28
                FEB     43551        19.95      12.37     62.01
                FEB     43552        99.00      33.00     33.33
                FEB     43553      2166.00    1158.98     53.51
                FEB     43556        69.00      38.33     55.55
                FEB     43557       400.00     170.87     42.72
                FEB     43558        99.90      57.44     57.50
                FEB     43559       115.00      60.85     52.91
                FEB     43577       399.00     189.00     47.37
                FEB     43579      -799.00    -392.92     49.18
                FEB     43580      1548.00     840.81     54.32
                FEB     43583      1637.90     873.64     53.34
                FEB     43586       229.95     124.95     54.34
                FEB     43587       297.00     144.88     48.78
                FEB     43588        83.91      42.71     50.90
                FEB     43589       129.00      76.45     59.26
                FEB     43590      -791.95    -424.70     53.63
                FEB     43591       277.28     168.97     60.94
                FEB     43592        93.11      47.24     50.74
                FEB     43595      2553.00    1366.41     53.52
                FEB     43596       460.00     252.00     54.78
                FEB     43597       267.00     146.25     54.78
                FEB     43598       158.95      94.67     59.56
                FEB     43599       159.00      70.08     44.08
                FEB     43600       259.95     151.66     58.34
                FEB     43601       732.00     378.86     51.76
                FEB     43604       379.00     214.17     56.51
                FEB     43605       299.00     162.00     54.18
                FEB     43607      2572.00    1315.60     51.15
                FEB     43609      -135.00     -77.92     57.72
                FEB     43610       249.00     144.00     57.83
                FEB     43612       318.00     181.28     57.01
                FEB     43614       169.90     104.48     61.49
                FEB     43615       299.00     162.46     54.33
                FEB     43616      -469.00    -241.30     51.45
                FEB     43617        19.95      10.23     51.28
                FEB     43618       155.95      63.14     40.49
                FEB     43619       359.90     206.82     57.47
                FEB     43620        69.90      40.83     58.41
                FEB     43622       299.00     152.70     51.07
                FEB     43624        79.00      46.00     58.23
                FEB     43625       279.90     166.78     59.59
                FEB     43626      -599.00    -349.94     58.42
                FEB     43627       329.00     139.20     42.31
                FEB     43628       529.00     286.60     54.18
                FEB     43629       299.00     114.20     38.19
                FEB     43631       389.00     179.19     46.06
                FEB     43632        19.95      12.37     62.01
                FEB     43633       789.80     456.46     57.79
                FEB     43634       175.00      95.34     54.48
                FEB     43636      -258.00    -139.24     53.97
                FEB     43637       355.00     137.20     38.65
                FEB     43638      1249.00     644.79     51.62
                FEB     43639       639.00     308.39     48.26
                FEB     43641       539.00     271.03     50.28
                FEB     43643       729.00     415.69     57.02
                FEB     43644      2832.95    1550.45     54.73
                FEB     43645      1975.00    1086.29     55.00
                FEB     43647       249.00     144.00     57.83
                FEB     43648        10.38       6.06     58.38
                FEB     43649       127.93      74.35     58.12
                FEB     43652     -1050.00    -523.71     49.88
                FEB     43653      -639.00    -308.39     48.26
                FEB     43654       299.00     113.10     37.83
                FEB     43658       289.00     146.08     50.55
                FEB     43665       350.00     146.94     41.98
                FEB     43666       129.00      74.92     58.08
                FEB     43672       525.00     304.90     58.08
                FEB     43673       299.00      93.03     31.11
                FEB     43674      1688.95     891.96     52.81
                FEB     43685        69.90      40.48     57.91
                FEB     43689      -349.95    -204.78     58.52
                FEB     43690       269.95     156.10     57.83
                FEB     43695       124.00      84.40     68.06
                FEB     43696       349.00     114.75     32.88
                FEB     43697       176.00      83.03     47.18
                FEB     43698       299.00      86.70     29.00
                FEB     43699       216.00     114.37     52.95
                FEB     43706        13.25       7.67     57.89
                FEB     43854       399.00     206.00     51.63
                FEB     43855      1797.00     970.64     54.01
                FEB     43858        53.95      29.80     55.24
                FEB     43887     -1919.45   -1131.73     58.96
                FEB     43888     -1979.70   -1155.06     58.35
                FEB     43889     -1429.60    -833.34     58.29
                FEB     43890     -2502.00   -1057.67     42.27
                FEB     43901        40.00       2.43      6.08
                FEB     43902       309.00     177.23     57.36
                FEB     43904       198.00      79.75     40.28
                FEB     43905       699.90     357.31     51.05
                FEB     43906       899.00     465.65     51.80
                FEB     43907       299.00     114.20     38.19
                FEB     43908        37.32       9.48     25.40
                FEB     43925       699.00     344.00     49.21
                FEB     43931       204.27      49.52     24.24
                FEB     43933       -45.41     -11.01     24.25
                FEB     43938       219.00     133.17     60.81
                FEB     43941        89.95      46.35     51.53
                FEB     43942       239.95     139.85     58.28
                FEB     43943       239.00     114.25     47.80
                FEB     43946       299.00     114.20     38.19
                FEB     43947      1198.00     581.67     48.55
                FEB     43950      -109.95     -61.85     56.25
                FEB     43954        42.28      10.25     24.24
                FEB     43955        79.95      47.60     59.54
                FEB     43956       398.00     198.35     49.84
                FEB     43957       408.95     216.01     52.82
                FEB     43959       161.00      26.83     16.66
                FEB     44153        49.95      28.87     57.80
                FEB     44154        65.00      36.00     55.38
                FEB     44155       365.95     196.78     53.77
                FEB     44159       159.95      92.73     57.97
                FEB     44174       106.70      56.78     53.21
                FEB     44175       388.95     162.68     41.83
                FEB     44178       396.38     211.96     53.47
                FEB     44180       329.90     193.36     58.61
                FEB     44184      1499.00     834.00     55.64
                FEB     44194       948.00     585.50     61.76
                FEB     44216       598.00     228.40     38.19
                FEB     44219      -399.00    -205.95     51.62
                FEB     44220       349.95     204.78     58.52
                FEB     44221       574.00     311.00     54.18
                FEB     44222       -63.96     -30.34     47.44
                FEB     44236        11.95       7.00     58.58
                FEB     44239      1059.80     581.58     54.88
                FEB     44243       758.95     364.86     48.07
                FEB     44244        45.41      11.01     24.25
                FEB     44251       299.00     104.50     34.95
                FEB     44252        69.95      42.63     60.94
                FEB     44253       469.00     236.30     50.38
                FEB     44254       599.00     349.95     58.42
                FEB     44255      -489.00    -274.50     56.13
                FEB     44256      1066.00     500.27     46.93
                FEB     44258       859.00     404.33     47.07
                FEB     44267       939.00     368.28     39.22
                FEB     44296        36.00      27.60     76.67
                FEB     44297       205.15     119.68     58.34
                FEB     44298       247.00     143.61     58.14
                FEB     44299       399.00     205.95     51.62
                FEB     44300       530.85     287.54     54.17
                FEB     44301       223.06     117.22     52.55
                FEB     44302      1535.26     760.02     49.50
                FEB     44304        59.95      35.80     59.72
                FEB     44305      -319.95    -195.42     61.08
                FEB     44307       249.90     143.86     57.57
                FEB     44308       439.95     212.25     48.24
                FEB     44309      -467.46    -255.67     54.69
                FEB     44311       149.00      94.83     63.64
                FEB     44312       130.00      68.05     52.35
                FEB     44313        99.00      33.00     33.33
                FEB     44314       598.00     229.57     38.39
                FEB     44319       899.00     448.58     49.90
                FEB     44321       189.90     108.23     56.99
                FEB     44322        79.95      47.92     59.94
                FEB     44323       135.00      77.92     57.72
                FEB     44326       689.62     455.81     66.10
                FEB     44327      -352.96    -152.60     43.23
                FEB     44328       903.77     406.70     45.00
                FEB     44329       254.95     144.27     56.59
                FEB     44331       426.75     239.30     56.07
                FEB     44332       489.00     274.50     56.13
                FEB     44333       954.50     425.13     44.54
                FEB     44335       744.00     398.15     53.51
                FEB     44338      1130.00     537.94     47.61
                FEB     44360       149.90      85.00     56.70
                FEB     44361       598.00     334.45     55.93
                FEB     44362      3789.60    2018.20     53.26
                FEB     44363      1002.10     515.93     51.48
                FEB     44365       225.00     100.61     44.72
                FEB     44372       824.00     411.27     49.91
                FEB     44373       256.00     198.72     77.63
                FEB     44374       326.00     176.58     54.17
                FEB     44375       225.00     113.90     50.62
                FEB     44376      -623.10    -330.52     53.04
                FEB     44377       459.00     182.95     39.86
                FEB     44381       629.00     365.80     58.16
                FEB     44383       699.00     294.57     42.14
                FEB     44385       369.00     226.92     61.50
                FEB     44386       399.80     234.97     58.77
                FEB     44388       143.96      68.44     47.54
                FEB     44397       230.00      52.66     22.90
                FEB     44410       897.30     325.30     36.25
                FEB     44413       109.95      64.73     58.87
                FEB     44415       899.80     522.33     58.05
                FEB     44418       299.95     115.15     38.39
                FEB     44419       862.74     504.63     58.49
                FEB     44420       390.00     235.83     60.47
                FEB     44421       205.13      49.73     24.24
                FEB     44422       349.95     179.16     51.20
                FEB     44424       299.00      85.58     28.62
                FEB     44425       514.95     299.69     58.20
                FEB     44426       161.33      39.11     24.24
                FEB     44428        24.02       5.82     24.23
                FEB     44434       119.95      70.54     58.81
                FEB     44452        89.95      52.47     58.33
                FEB     44454      3493.00     1599.24     45.78
                FEB     44455       926.95     518.25     55.91
                FEB     44456        23.96      10.91     45.53
                FEB     44458      2938.60    1631.93     55.53
                MAR     35236      1073.30     651.76     60.72
                MAR     35237       -65.89     -39.32     59.68
                MAR     35238       651.00     350.14     53.78
                MAR     35239      -499.95    -289.95     58.00
                MAR     35240       269.95     157.95     58.51
                MAR     35260       159.95      92.67     57.94
                MAR     35261       579.00     277.79     47.98
                MAR     35286       500.48     305.06     60.95
                MAR     35292       -32.98     -14.23     43.15
                MAR     35293       601.06     145.72     24.24
                MAR     35296       268.95     158.83     59.06
                MAR     35310      1695.84     907.48     53.51
                MAR     35311       199.00      99.45     49.97
                MAR     35312       506.00     272.87     53.93
                MAR     35313       730.74     372.17     50.93
                MAR     35314       227.00     147.86     65.14
                MAR     35317       456.00     205.12     44.98
                MAR     35320       689.00     368.98     53.55
                MAR     35321      -299.90    -174.93     58.33
                MAR     35325      1778.85     906.05     50.93
                MAR     35326        99.95      57.41     57.44
                MAR     35328      1344.90     573.32     42.63
                MAR     35331        16.00      13.33     83.31
                MAR     35332       710.00     352.50     49.65
                MAR     35334       188.00      99.83     53.10
                MAR     35335        67.96      35.01     51.52
                MAR     35336       220.00     128.38     58.35
                MAR     35337        15.00       4.42     29.47
                MAR     35340         8.13       4.93     60.64
                MAR     35342       748.00     412.70     55.17
                MAR     35343       140.00      81.67     58.34
                MAR     35346      1613.29     964.61     59.79
                MAR     35347       158.00      92.00     58.23
                MAR     35348       249.15     145.34     58.33
                MAR     35350      1770.00     964.48     54.49
                MAR     35351       792.00     401.03     50.64
                MAR     35353       350.00     218.75     62.50
                MAR     35354      -350.00    -218.75     62.50
                MAR     35355       298.00     166.75     55.96
                MAR     42011       832.97     404.99     48.62
                MAR     42012      1147.90     664.71     57.91
                MAR     42013      -698.00    -449.30     64.37
                MAR     42015       -11.00      -6.43     58.45
                MAR     42016       440.00     203.50     46.25
                MAR     42017      -449.00    -234.50     52.23
                MAR     42018       759.00     421.40     55.52
                MAR     42019      -569.85    -335.27     58.83
                MAR     42021      -330.00    -172.02     52.13
                MAR     42022       939.00     408.25     43.48
                MAR     42024        72.00      38.46     53.42
                MAR     42025        89.00      48.75     54.78
                MAR     42026       178.00      97.50     54.78
                MAR     42027       249.00     131.34     52.75
                MAR     42061        89.95      46.35     51.53
                MAR     42073        42.16      10.22     24.24
                MAR     42077      1890.00     981.48     51.93
                MAR     42078      1658.00     837.71     50.53
                MAR     42079      2451.00    1221.22     49.83
                MAR     42080       299.00     174.48     58.35
                MAR     42081       636.91     269.83     42.37
                MAR     42220       429.00     408.17     95.14
                MAR     42221       477.95     217.86     45.58
                MAR     42222       147.00      79.60     54.15
                MAR     42223       599.00     277.62     46.35
                MAR     42227       302.85     178.33     58.88
                MAR     42228        59.95      32.24     53.78
                MAR     42229      1000.00     481.15     48.12
                MAR     42231       159.00      70.08     44.08
                MAR     42232        19.95      12.12     60.75
                MAR     42233       165.00      96.30     58.36
                MAR     42234       129.00      79.00     61.24
                MAR     42563       398.00     198.17     49.79
                MAR     42564        89.95      50.78     56.45
                MAR     42567       199.00      99.81     50.16
                MAR     42569       299.00     162.00     54.18
                MAR     42570      -299.00    -124.10     41.51
                MAR     42571       511.50     183.53     35.88
                MAR     42572      -125.00     -29.76     23.81
                MAR     42574       131.94      75.69     57.37
                MAR     42577       -76.65     -46.50     60.67
                MAR     42578       304.00     170.05     55.94
                MAR     42579        45.90      24.93     54.31
                MAR     42581         5.16       1.01     19.57
