Thu            8       3      87      61
Thu            8       3      81      61
Fri            8       4      86      62
Fri            8       4      81      62
Fri            8       4      81      62
Mon            8       7      81      63
Mon            8       7      82      63
Mon            8       7      81      63
Tue            8       8      81      64
Tue            8       8      83      64
Tue            8       8      82      64
Wed            8       9      86      65
Wed            8       9      87      65
Wed            8       9      87      65
Thu            8      10      83      66
Thu            8      10      86      66
Thu            8      10      91      66
Fri            8      11      83      67
Fri            8      11      83      67
Fri            8      11      85      67
Mon            8      14      84      68
Mon            8      14      87      68
Mon            8      14      88      68
Tue            8      15      80      69
Tue            8      15      89      69
Tue            8      15      86      69
Wed            8      16      81      70
Wed            8      16      83      70
Wed            8      16      86      70
Thu            8      17      78      71
Thu            8      17      84      71
Thu            8      17      82      71
Fri            8      18      81      72
Fri            8      18      85      72
Fri            8      18      88      72
Mon            8      21      83      73
Mon            8      21      84      73
Mon            8      21      81      73
Tue            8      22      80      74
Tue            8      22      81      74
Tue            8      22      80      74
Wed            8      23      83      75
Wed            8      23      88      75
Wed            8      23      90      75
Thu            8      24      84      76
Thu            8      24      84      76
Thu            8      24      83      76
Mon            9      11      73      77
Mon            9      11      82      77
Mon            9      11      81      77
Tue            9      12      82      78
Tue            9      12      83      78
Tue            9      12      88      78
Wed            9      13      84      79
Wed            9      13      88      79
Wed            9      13      88      79
Thu            9      14      86      80
Thu            9      14      80      80
Thu            9      14      86      80
Fri            9      15      81      81
Fri            9      15      85      81
Fri            9      15      78      81
Mon            9      18      81      82
Mon            9      18      83      82
Mon            9      18      87      82
Wed            9      20      78      83
Wed            9      20      82      83
Wed            9      20      76      83
Thu            9      21      82      84
Thu            9      21      82      84
Thu            9      21      84      84
Fri            9      22      83      85
Fri            9      22      83      85
Fri            9      22      85      85
Mon            9      25      80      86
Mon            9      25      84      86
Mon            9      25      83      86
Tue            9      26      76      87
Tue            9      26      82      87
Tue            9      26      90      87
Wed            9      27      84      88
Wed            9      27      79      88
Wed            9      27      84      88
Thu            9      28      77      89
Thu            9      28      80      89
Thu            9      28      82      89
Fri            9      29      88      90
Fri            9      29      80      90
Fri            9      29      84      90
Mon           10       2      84      91
Mon           10       2      88      91
Mon           10       2      86      91
Tue           10       3      79      92
Tue           10       3      82      92
Tue           10       3      76      92
Wed           10       4      81      93
Wed           10       4      79      93
Wed           10       4      84      93
Thu           10       5      87      94
Thu           10       5      83      94
Thu           10       5      86      94
Fri           10       6      83      95
Fri           10       6      82      95
Fri           10       6      80      95
Tue           10      10      77      96
Tue           10      10      82      96
Tue           10      10      87      96
Wed           10      11      82      97
Wed           10      11      82      97
Wed           10      11      87      97
Thu           10      12      82      98
Thu           10      12      85      98
Thu           10      12      88      98
Fri           10      13      83      99
Fri           10      13      81      99
Fri           10      13      81      99
Mon           10      16      82     100
Mon           10      16      85     100
Mon           10      16      86     100
Tue           10      17      86     101
Tue           10      17      83     101
Tue           10      17      88     101
Wed           10      18      82     102
Wed           10      18      84     102
Wed           10      18      88     102
Thu           10      19      85     103
Thu           10      19      79     103
Thu           10      19      83     103
Fri           10      20      87     104
Fri           10      20      84     104
Fri           10      20      84     104
Mon           10      23      78     105
Mon           10      23      82     105
Mon           10      23      80     105
Tue           10      24      83     106
Tue           10      24      85     106
Tue           10      24      84     106
Wed           10      25      81     107
Wed           10      25      81     107
Wed           10      25      83     107
Thu           10      26      82     108
Thu           10      26      80     108
Thu           10      26      85     108
Fri           10      27      79     109
Fri           10      27      88     109
Fri           10      27      85     109
Mon           10      30      91     110
Mon           10      30      87     110
Mon           10      30      83     110
Tue           10      31      84     111
Tue           10      31      86     111
Tue           10      31      80     111
Tue           11      14      78     112
Tue           11      14      77     112
Tue           11      14      80     112
Wed           11      15      79     113
Wed           11      15      84     113
Wed           11      15      84     113
Thu           11      16      74     114
Thu           11      16      79     114
Thu           11      16      82     114
Fri           11      17      81     115
Fri           11      17      82     115
Fri           11      17      84     115
Mon           11      20      78     116
Mon           11      20      83     116
Mon           11      20      85     116
Tue           11      21      85     117
Tue           11      21      86     117
Tue           11      21      83     117
Wed           11      22      84     118
Wed           11      22      81     118
Wed           11      22      83     118
Mon           11      27      83     119
Mon           11      27      82     119
Mon           11      27      85     119
Tue           11      28      84     120
Tue           11      28      87     120
Tue           11      28      86     120
Wed           11      29      80     121
Wed           11      29      83     121
Wed           11      29      86     121
Thu           11      30      85     122
Thu           11      30      87     122
Thu           11      30      88     122
Fri           12       1      80     123
Fri           12       1      87     123
Fri           12       1      84     123
Mon           12       4      84     124
Mon           12       4      87     124
Mon           12       4      88     124
Tue           12       5      82     125
Tue           12       5      82     125
Tue           12       5      85     125
Wed           12       6      81     126
Wed           12       6      85     126
Wed           12       6      90     126
Thu           12       7      87     127
Thu           12       7      85     127
Thu           12       7      81     127
Fri           12       8      89     128
Fri           12       8      86     128
Fri           12       8      88     128
Mon           12      11      83     129
Mon           12      11      81     129
Mon           12      11      84     129
Tue           12      12      85     130
Tue           12      12      85     130
Tue           12      12      84     130
Wed           12      13      78     131
Wed           12      13      81     131
Wed           12      13      85     131
Thu           12      14      78     132
Thu           12      14      81     132
Thu           12      14      83     132
Fri           12      15      85     133
Fri           12      15      83     133
Fri           12      15      85     133
Mon           12      18      74     134
Mon           12      18      84     134
Mon           12      18      83     134
Tue           12      19      76     135
Tue           12      19      81     135
Tue           12      19      86     135
Wed           12      20      83     136
Wed           12      20      85     136
Wed           12      20      87     136
