  4.26484    2.9706    5.8415
  5.05496     4.707    9.0975
  3.35226    7.0079    5.9864
   4.8613    6.1076   -1.6053
  5.00964    9.4809    3.2101
  3.32038    4.2234   -0.5491
  4.62581    5.9059    6.1542
  6.37639    2.2565    3.5005
  5.91125    6.3401    3.4202
  4.55816    5.1552    4.9338
  5.97454    4.9641    5.5955
  5.42541    5.7759     6.567
  6.32404    3.8126     3.283
  4.42488    2.6669    7.2686
  6.61265    6.0362    1.4885
  3.30065    2.0518    1.9355
  4.91469    7.5546    6.6843
  6.73635    7.0555    3.7291
   5.5705    3.6746    9.4147
  6.45239    3.1068    2.1889
  5.57163    1.4533    7.1806
  5.43647    2.7615     1.321
  4.54158    0.4572    8.1197
  5.42148    6.5125   11.0119
  7.30794    6.5001    6.9352
  3.40691    4.5376    5.6062
  5.15346     3.864    8.5432
  5.54342    4.6851     3.233
  3.76158    8.2841    3.9963
  5.36697    5.1016   11.5724
  4.08866    2.7299    6.2081
  5.74121    4.0287    2.8829
  4.44542    2.6683    6.5111
  6.05311    7.6323   13.4142
  5.70413    7.2069   10.1339
  6.43452    5.0926    5.1474
  5.90714     1.172    9.3993
  3.16789    1.6905    5.8489
  5.75888    5.9285    6.6104
  4.32947    5.0086    6.0269
  4.83911    6.8263    5.9145
  5.78285    5.4153    4.2329
  4.88437    4.6848    6.3939
  4.85945    1.7905    5.7869
  6.20749     1.985    3.7824
  4.63191    7.1454   10.6805
  4.93227    6.2736   12.1337
  5.22953    4.8548     3.358
  4.68412    1.7055    4.2402
  5.72666     3.783    2.4464
  3.75144     2.764    3.5867
  7.54532     8.876    3.0722
  6.42076    5.2439    9.1708
  4.33415    8.7496    6.6298
  3.89241    0.6313    0.7461
  4.67166    5.0817   11.2656
  6.08445      6.26     5.606
  3.97094    9.1386    -6.477
    3.399    3.5758    5.2174
  5.51913    3.9569    7.0218
  4.72065    1.7867    0.7944
  5.18484     2.884    4.3042
  7.29981    3.7462     4.104
  5.73663     4.954    5.5638
  4.04992    5.1893   11.8546
  5.76711    4.8757    6.4166
   5.4528     4.905    12.319
   4.3174    4.9349    7.7831
  4.21001    6.4326    8.0101
  6.37076    6.6993    2.6118
  6.35892    5.0783   10.1231
  6.32874    8.2218     8.222
  5.57343    6.7728    6.8947
  5.27827    5.4042    7.0234
  5.07336    2.3374    5.4162
  4.30608    3.5111    4.8172
  4.72025    4.0165    4.7327
     5.03    8.2736    6.9414
  5.77131    3.4869    7.4672
  5.37592    6.2351    9.2248
  4.47346    8.2021    10.398
  4.68911    1.8279     0.271
  4.48629    1.9272    7.2475
  5.95614    7.3192    3.8036
  5.27865    4.1525    1.0714
  6.07187    2.6521    3.0795
  4.41727    7.3131    2.9369
  4.39684    6.5102    7.5845
  5.37042    5.0887    7.7728
  4.50754    5.8176    8.9201
  6.18268    7.1161    4.3071
  3.75579    3.0164   -0.3834
  4.37887    3.3091    5.5716
  4.72687    4.8843     6.635
  4.84181    3.2092    3.3525
  6.34796    4.2416    5.0113
  6.79155    4.5216    2.0129
  5.20208    3.9423    5.8896
  4.34187    8.5225   11.1088
  4.10802    8.3323   10.7352
  6.96611    4.1058    9.4391
  6.07805    3.7981    10.554
  5.39145    4.6082    9.0274
  5.19968    5.3101    8.8758
  4.79179    3.5546   10.9448
   3.9541     7.527     6.958
  4.89491     7.069    -3.414
  3.75912    4.0344    4.9277
  3.84261     4.758    8.6915
  2.84656    2.9628    2.7074
  6.17961    5.1789    6.9113
  4.33007    5.8375     -1.97
  4.25143    5.9796    5.3864
  4.10823    5.1223    8.7843
  3.53785    8.1736    5.6751
  3.96806    3.6386   -0.9491
  2.43481    3.1308     2.451
  4.87383    4.2769    8.6372
   6.8573    2.3878    1.8385
  4.86637    7.8405    7.5701
  4.53018    5.3189    6.5613
  3.33072    5.8894    6.6332
  4.86485    5.2211    9.5154
   6.0506    2.0474    4.4212
  4.07622    6.3306    5.1146
  5.07686    4.5268    7.8167
  4.25365     6.825   10.9218
  4.26444    4.7432    3.6005
  4.88981    6.4766    8.9349
  6.51461    4.7012     2.669
  5.11348    8.3104    5.7578
  4.60951    2.7288    2.2582
  6.65463   -0.1478     6.391
  5.04577    5.4355    0.8151
  5.79596    3.1826   12.4947
  5.21075    3.9805   13.5305
  5.68342    5.9976     9.313
  6.68116    3.2511   -0.1447
  5.11066    4.6014    3.6278
  6.03625    2.7437      2.07
  4.24406    2.8425    4.1981
  4.64125    5.6294   12.7139
  3.70362    5.6478    4.7006
  5.52548     5.875    1.8126
  4.12094    2.1527   13.2433
  3.34728    3.0467     7.269
  5.10591    2.3412      1.99
  4.00391    4.2415    4.1021
  4.59393    4.9685     3.699
  5.33254    3.8164    2.5672
  6.21144    6.1257    2.4739
  3.43911    2.2491   -4.3578
   5.5331    3.8314    9.7326
  5.42297     5.693    3.8847
  3.66936    3.6669   -3.5194
  4.24363    5.8717    7.7937
  4.69398    2.0409    9.6376
  4.80255    3.6382    0.5508
  5.75029    6.6327    2.5341
  5.44127    5.8629    8.6508
  4.77839    3.6356     7.933
  3.39609    5.3472     4.939
  4.48634    2.4762    0.1714
  4.64879    2.7249    5.6221
  4.82126    2.8369   -3.2969
  6.04776    1.6764    2.5617
  5.64078    4.9211    6.1483
  5.62131    5.2038    4.5302
  5.48868    1.7597    0.4295
   5.2535    4.6145    6.5568
   5.4309     9.188    2.9403
  5.18766    4.1724    2.8723
  5.81533    4.8276    4.2449
  5.01267    5.0045    6.2603
  5.77395    2.1133    8.6046
  5.61583     8.386   -1.0881
  4.21066    5.6489     5.161
  5.76632    7.6449     8.025
  4.07328     6.711    3.1005
  5.58347    6.1503    1.2849
  7.43148    4.8645     3.441
  6.59695    2.3831    7.4636
  4.29391    5.8229    3.4706
  5.72107    6.7795    4.4031
  4.27918    11.061   13.4812
  5.31829    4.9252    4.2774
  4.78865    4.2774    7.4143
  5.18163    4.6726    4.4486
  4.66702    8.3471    4.2266
  5.87811    2.4808    4.6137
  4.80901    5.9826    5.1834
   4.2555    5.5615    2.9133
  4.46756    6.4058    0.1217
  3.98001     7.461     1.803
  5.67861    5.6252    5.9432
  5.52064    7.8555    0.7864
  4.75577     3.974   10.1869
  3.24912    5.1954    5.2206
  1.95337    3.8715    6.7179
   5.9385     3.443    6.0874
  5.75676    1.9216    6.2367
  4.14985    2.1602    2.8694
  5.32317    3.2973    1.7911
  3.67977    3.0318    4.7313
  5.84872    2.4901   13.5239
  3.60338    4.3407    9.0774
  5.51842    4.5242    4.5826
   6.7559     5.752     9.187
   4.7024    4.3708     5.244
  5.93075    8.0188   12.8485
  5.71448    6.4928    8.9777
  5.65829    5.9121    -1.374
  4.23676    5.5167    1.9582
  5.50735    5.5988   -0.1724
  4.47351    4.7731   -2.7044
  4.82089    6.0171     5.148
  3.53368    0.6391    4.1648
  4.70086    6.0372    4.2145
  4.40054    2.9646    4.5576
   5.6375    3.9992    3.4431
  4.56898    5.6065    6.6762
  5.67124    0.2069    2.0947
  4.09324    9.2325    5.2587
  3.42121    5.9476    1.9112
  5.68481    6.0103    2.3222
  5.20431    2.8037   -3.0628
  3.44124    4.8656    5.8911
  6.24373     5.958     1.122
  5.17392     4.482   11.8958
  3.70363    4.1949    9.0824
  4.20749    4.2013    4.2037
  5.22458    5.5654     1.864
  5.42766    5.4947    5.7734
  4.09653   -0.8257    3.0257
  4.61055    1.4766    5.8899
  3.31202    6.2459    7.0873
  4.43953    6.3846    8.1202
  6.72544     6.295    3.8555
  5.34672     1.403     7.851
  3.26926    7.8596     5.957
  4.39288    4.3004    0.6711
  3.14273    2.4446    3.2598
  4.26739    4.0696    2.8686
  4.20068     5.188    7.4499
   4.7706    6.6338    4.9403
  4.48918    3.1127    4.1351
  7.89881    2.7665    4.7951
  4.59105    6.5679    1.0025
  6.08819    2.3698    6.8735
   6.4473    3.5916   -0.5688
  5.94616    6.1947   10.7534
   4.3281    3.9937     8.053
  5.33098    1.9969    0.2508
  4.35624    7.1388    0.5238
  3.46907    6.5796    6.2485
  5.11121    5.4115    1.5169
  6.03752    3.6927    3.9282
  3.94695     4.752    7.7954
  3.81654    4.3326    0.9848
   3.9727     2.905    0.7293
   5.4604    5.9165    5.8817
  3.01332    5.8972    2.8333
  5.64797    8.2547   13.3843
  6.25974    7.5042    3.0861
  5.44559    5.0998      5.71
  4.36923    7.9561    5.8613
  4.53194    5.1379    4.0082
  5.15281    7.0151    2.4527
  4.19103    1.8505    9.4409
   4.6016    4.5962    5.8622
  4.79395    5.2996    9.1736
  5.67242    5.4381   13.7166
  5.92738    3.2772    6.6008
   5.3483    5.5928    7.2275
  4.97502    0.6162     5.338
  8.02128    8.1347   -2.1559
  5.76209    8.7045    5.8663
  4.97553     6.052   -4.6064
  4.60968    4.8402   -4.3868
  6.95832    4.2389    0.2993
  4.68422   -0.0865    3.7473
  6.90461    9.0513    2.5612
  5.73747    4.0898    4.0971
  5.20935    3.4648    2.3407
  6.56726    5.2438    0.5019
  6.44962    4.8022    5.6199
  4.55666    5.4243    2.2117
  3.99006    6.3962    2.3043
  3.99573    6.3554    12.554
   4.8976    3.4621    9.0269
  6.22941    8.2897     7.502
  6.62342    3.9677    5.9218
  6.01955    6.9374    5.2911
  6.15353    4.9586     3.204
  6.59726     9.645   -0.6962
  4.73704    5.0107   10.3407
  4.57989    4.0795    4.2014
   4.7903    5.9902    1.6707
  5.97918    6.5078    7.2488
   3.9377    4.2701   10.8744
  4.48458    3.9979    5.9822
   5.4217    5.0892    7.0707
  6.51491    3.3231    0.8042
   5.5769     2.201   11.3109
   5.2843    4.6324    4.3679
  6.02926    3.6844    11.609
  3.39087    3.9238    5.9627
  7.84789    6.9333    3.9201
  4.36532    3.8464    2.8057
  6.26001    1.2773    0.8366
  5.77961    4.3504    4.9755
  5.27274    7.0476    0.8276
  4.29899    8.9101     1.949
  4.47685    1.0988    5.4309
  2.96352    2.6213    9.6809
  6.10026    3.9422    8.9087
  3.15966    3.1796    8.8533
  4.72506    7.0182    11.399
  4.11234    3.5032    6.8732
  4.73171    7.8378    2.4267
  4.81972    2.1386    3.5888
  5.78616    5.1177    2.8174
  3.79531    3.7545    7.2552
  6.05713    1.9449    2.3687
  5.13348    7.4192   15.0158
  4.29693    2.7353   -0.1573
  4.91648    8.2716   10.0956
  6.20402    5.6474    2.5376
  5.90458    5.4685    2.0436
  4.75049    5.9149   -1.1123
  4.94515    8.6816   -0.5515
  2.47967    3.1937    8.6661
  3.84679    7.2774    3.6987
  2.45193    2.7272    5.2744
  5.35909    5.7605   14.1638
  5.33093    3.9515    4.3244
  5.94889     8.164    8.0035
  3.95389    4.9944    6.2845
  2.93952    5.6978    6.5303
  4.64472    3.3066    3.1064
  4.27754    4.7285    0.4413
   3.9511    5.8348    1.5606
  3.62926    3.9646    -0.412
  4.69393    6.8441    7.0572
  5.74535    3.2822      3.54
  6.74824    5.5501    7.7432
  6.49949    6.0594    5.4323
  4.41953    8.6158     6.571
  4.79158    5.1596    5.1665
  5.41402    4.0031    7.8146
  4.35859    6.4201   10.0794
  4.07403     6.958    7.4972
  5.65977    2.9684   10.6431
  6.68873    4.7942    3.5854
  4.16179    3.6589    3.1104
  5.26367     0.704    3.9801
  4.82479    5.9912    5.1576
  5.25356    7.6254    4.6962
  4.71896    5.3897     6.757
  4.32246    3.3058    6.5766
  4.99326    6.6552   -1.7791
  5.70059    7.5458    2.5013
  5.94423    8.7678    8.1816
   5.0966    5.1972    0.8206
  6.15439    5.3727    6.7967
  4.84774    2.1294     6.286
  7.44192    7.4297    9.4305
  4.71075    3.7109     2.265
  5.67554    6.8498    0.6529
   6.0361     2.616    2.0031
  5.16995    3.3123    5.9987
  4.08598    3.4551    6.7429
  5.52162    5.1555     5.526
  2.97103    4.8812    1.6039
  4.58726    4.9002    7.0667
  6.27292    5.3709    5.3849
  5.74542    4.7101     5.618
   4.9015    3.3934    2.6885
  4.93716    3.4289    8.5438
  5.04639    9.0896    4.2774
  5.57424    7.5505    6.6917
  5.41651    6.4616    4.3382
  6.50103    1.9168   -2.2428
  4.69015     6.358    5.6734
   3.4361   -0.5923     7.467
  5.76852    3.4324    5.6986
  5.46993    7.3502   11.1363
  6.18638    6.4898   -0.8525
  4.60324    3.4169    6.1062
  3.42575    2.9205    3.8968
   4.1018    4.2781    3.3621
  5.96333    9.0144    8.0471
  6.03411    6.5385     12.28
  6.87504    6.2327    7.4213
  4.95567    4.8945   10.1256
  5.79748    4.3264    8.5352
  4.39403    6.2208    2.0714
  4.53253     3.987    0.9403
   3.8091     3.769    8.9644
  5.07129    6.6794   12.3589
    5.494     5.203   13.6614
  4.29447    5.7114    1.7902
  4.74148    6.5142    7.3265
  6.03512    6.7869   -2.1947
  5.14743    3.7924    2.8521
  2.25528    6.9759   13.1619
  5.28942    3.0405    7.1857
   5.7065    3.5233    3.4564
  4.85647    5.4002    8.5803
  3.86948    7.0521   -1.3254
  4.93278     6.393   12.5894
  6.29058    4.8561    3.6464
  5.61965    7.6427    6.9269
  5.20148    5.7714    3.7386
  6.61996    4.0225    3.3401
  5.48938    8.0601    1.6633
  6.74689     5.463    5.8527
  4.45522     4.885   15.9816
   6.8719    7.0572    8.3925
  6.02842     7.941   -0.2327
  3.78992    6.3949   10.8494
  4.59632    5.0885    2.9126
  3.77418    3.7393   -1.7328
  5.67247    5.0211     7.879
  5.53142     6.534    3.3921
  3.86063    2.0392     8.873
  6.01787    8.2011    4.5861
  5.79224    7.6376    1.8058
  2.81935    8.2672    5.6606
  5.72203    6.3425     9.233
  5.02986    7.3919    0.4241
  6.09952    4.1696    9.7087
  6.23936    4.5495    6.6891
  4.39295    4.4355    2.6466
  6.57014    7.1515    3.3777
  5.90317    4.2446    9.4974
  4.32398    1.0775     8.912
  4.66664    4.4964    6.7296
  5.02032    4.9047    2.5676
  6.20343    3.4311    6.2253
  3.68219    1.7657   -0.4375
  4.75896    6.5166    4.2366
  5.23096    5.1387   11.3152
  5.81675    3.0316    2.2221
  5.06971    2.2169    -3.658
  3.46911    3.0139     8.514
  4.28101    0.8012    6.3783
  4.99204    6.1608    5.6206
  4.60078    4.5881    7.0935
  4.83562    4.0335    7.9441
  4.80516    2.6006     1.199
  4.52182    3.1863    6.3464
  5.82423    1.7773   -0.5442
  4.75785    5.7267     2.883
  4.46669    9.0921    5.5919
  5.38592    4.6473    7.2106
  7.08233    3.4848    1.2701
  5.10111    8.5321    5.5502
  3.93692    6.5102    8.9308
  6.29889    3.0617    2.1594
  3.67547    4.1333    2.9658
  4.61582    5.7422    4.1417
  4.67719    7.6984    6.2987
   5.1487    4.6467    2.2405
  5.28794    5.0031    6.1856
  4.98393    3.8008     1.716
  7.95409    4.5663    8.2183
  2.87708     5.807    3.7716
  4.84749    2.2858    4.7381
  6.56007    7.6709    5.6573
   6.3086    1.6655    7.5457
   4.1786     2.834    2.6573
  5.11919    4.4289    5.9338
  4.71543    9.3419    6.5171
  6.52208    2.8831   11.1563
    4.395    7.3211    0.7644
  5.04236    4.8327   -4.6774
  5.82165    5.8068   -3.4035
   5.5066    9.8008    9.6157
  5.09569    7.6271    2.9959
  4.71972    2.9051   11.7407
  2.34443    7.4216   13.0437
  3.97264    3.8708    9.8851
  3.79136    4.3105    5.6434
   5.8249    6.3323    2.1256
   4.4784    4.7679    3.3146
  4.30633    9.3919    3.8034
  5.13068    4.1753    1.9201
  3.69957    8.2515    3.3235
  4.30661    7.0696    7.4968
  5.66439    4.7323    3.4588
  6.70287    3.5539    5.6292
  5.34981    3.4768    4.6789
  4.07067    7.4011    8.8082
  5.21878    4.2852    3.5136
  4.15105    5.1494   10.3338
   5.1862    7.1702   -0.6066
  5.30024     2.836    0.6862
  5.76086    2.3097    7.7397
  4.69105    5.6261    7.1455
  5.59006    4.0721    10.416
  3.74258    5.9711    5.2221
  4.97062    3.2296    8.3511
  2.68547    5.5717    5.9909
  5.68607    7.4927    1.6381
  4.94972     5.355    6.2203
  6.05893    8.5469    6.1147
  5.67577    6.9971    5.1209
  4.32528    4.3987    9.5733
  4.41961    6.5378    5.9362
  5.57677    3.0251    3.0125
  5.10114    5.1854    8.8957
   4.6855    4.4479    1.1945
  5.67487    8.5158    4.3367
  4.59099    0.5846    7.8963
  4.03792    5.1833    4.5723
  7.23906    0.7643    7.8175
  6.55697    6.7104    3.4387
  5.20676    3.7469     0.032
  5.79593    3.8633    8.9364
  6.08415    5.4338    7.2906
  5.08371    9.1941    8.8859
  4.57408    4.5113    3.9179
  6.51428    8.3534   -2.2877
  3.60981    0.9338     1.342
  5.18735    5.0752    3.6268
   4.7639    5.7626    3.0397
  6.01997    4.8465    6.4114
  4.60902    7.0341    4.0092
  4.19297    5.9408     7.809
  4.42789    7.1949    4.6029
     6.01    5.0429    5.2335
  6.01557    5.0759    11.551
  4.82623     5.529   11.2992
  4.69404    4.3618    4.4274
  5.05672    5.9154    1.2927
  4.95465    8.3001    5.8562
  5.66615    4.4316    2.9269
  4.87252    5.4285    6.7865
  3.49838    4.5309     4.501
  4.94639    1.8048    8.0794
  4.89324    6.5166    7.5363
  5.12136    4.2708    4.8954
  5.31089    7.7073    3.1364
  5.35567    5.5613    7.0546
  3.45141    9.6926    5.7835
  6.63146    9.3937   -2.7636
  4.97629     6.864    6.4038
  5.19012    6.2717    5.8737
  7.26397    0.7825    1.5993
  5.01917    7.9587    8.9853
  6.43198     9.175   12.2108
  4.42237     2.462    4.9666
   5.1636    3.7427   -4.3371
   4.8073    8.1499    9.8091
  4.19888     3.807    3.8716
  5.77987    7.4338    5.5753
  5.40293    5.8344    7.4379
  3.12189    7.7106   11.3924
  5.28699    7.3413    1.8589
  3.06115    2.6353    8.5556
  3.47327    5.5721   15.0145
  3.31537    8.7672    5.7415
  5.69947    2.6087   12.2324
  5.12864    7.9307      2.22
  4.33049    7.8766   -5.0163
  4.02647     7.128   10.3587
  5.23139    5.9546    1.1315
  4.81128    5.9947    5.9083
  5.77297    7.2699     7.372
  4.74177    6.3707   -1.1779
   5.9414    7.9447   11.2009
  6.60472    5.5296    4.9562
  5.22408    5.1574    2.4757
  4.67313    3.1875    3.2668
  4.29995    2.7612   10.1912
  4.45775    5.6868    7.4231
  4.22645    6.1736    4.1263
  4.20099    2.3395    -2.303
  7.61374    3.2129    1.8803
  4.70653    5.9371    5.8077
  5.62209    3.0696    6.5917
  4.56042    6.0868    7.3942
  5.75552    3.3363    5.4711
  4.04475    3.5087    4.7893
  4.39391    6.6592      2.41
  4.41692     6.541    8.6874
  4.51722    5.1811   12.8118
  3.30316    3.3553   11.6379
  3.45964    6.9831    8.5897
  5.90456    6.4891    -3.534
  4.06351    4.7803    3.2393
  4.43583    12.584    7.8896
  4.35777    1.2341    5.8885
  4.44483    6.8445    9.6986
   6.1108    5.6513    6.1212
  7.14003    3.6681    7.8234
  5.14133    6.0762    7.5849
  4.70419    7.2323   -0.1037
  3.90281    5.7042    8.4273
  5.16076    0.4159    3.5405
  5.65506    4.3208    2.2712
  6.61826    8.0726     9.162
  4.97615    6.0607    5.7215
  3.71996    2.8674    2.1102
  3.58262    2.2526     1.011
  5.87382    4.3788    7.0233
  6.25041    6.2306    4.4494
  4.53333     4.847    9.5955
  6.86758     3.504    0.2709
  7.14163    7.3295   -2.7345
  5.19505    4.0399    6.1914
  6.33776    5.5083     6.014
  5.36277    3.8805    7.4891
  3.37424    0.0787    7.9296
  5.39963    4.6013    5.2223
  4.74567    8.9286    4.6898
  4.10205    4.8873      3.84
  4.01821    3.7583    8.1922
  5.70562    4.6666    5.3837
  4.64395    2.1999    0.6851
  5.17764    2.9042    0.4525
  2.33201    6.8278    7.3205
  3.97547    8.2623   11.1482
  7.22588    5.3382    1.9236
  4.83291    4.9444    4.1861
   5.7637    3.1037   15.6919
  4.41343    1.3307    1.9102
  4.98166    6.0107    8.3413
  5.83552    5.0525    7.9008
  4.94057    3.1103   11.5669
  4.53532    3.6303    4.9929
  4.89324    2.4591    2.9098
  5.46676    7.6017    4.5846
  6.22043    6.2087    9.5507
  5.76126    7.4709   10.7373
   3.1035    6.2146    2.4544
  6.56951    5.0252    5.5283
  4.24852    5.5719   10.9593
  4.94951    1.1231   10.5447
  5.10812      5.45    3.4033
  3.06473    5.5808    4.7485
  4.86077    3.6946     5.014
   4.5089    7.1645    7.3676
  3.89896    8.0502    9.4888
  5.33135    6.1846    4.4414
  5.81092    4.2137   -2.7223
  5.54132    4.2389     2.687
  4.76976    5.3462    1.6216
  4.88766    3.5739    3.8379
  4.01697    4.6662    5.8152
  4.84731    4.7061    1.4289
  3.80659    6.2957    0.6953
  3.43681     8.779    0.8928
  3.59184    7.1211    3.8689
  5.36034    5.1162    3.5163
  4.80863    6.2446   -2.2879
  4.78135    4.9296    3.4577
  3.24878    3.2845    6.6952
  4.32958    4.5186     9.109
  5.23013     4.862    6.8671
   5.3597    2.0123    9.9234
  5.09102    1.8926    2.0672
  4.78653    1.2901    1.9187
  5.10382    5.4016    0.1409
  4.74713    2.3326    0.0061
  3.08426    3.7681   -3.4496
  5.07569    4.6897     5.989
  5.08577    0.2025    2.0129
  5.45435    5.1505     7.548
  6.43035    5.5593    2.9492
  4.81443    6.6071    5.6995
  3.66141    3.9421    1.4303
  5.36154    6.3248      6.86
  5.05845    6.5877   -0.5821
  3.55771    2.9084    5.7477
   5.1501    6.2574    8.9401
  5.55289    3.2046    2.0799
  5.50298    4.6964    5.5354
  5.37164    4.4224   13.9256
  4.38836    2.1519    1.0674
  3.46844    5.3638    3.8066
  5.71727   -0.1199    4.0154
  6.30637    4.6726    8.6513
  4.97573     4.779    7.5713
  5.95416    6.2205    9.5737
  4.84358    3.9108    3.8161
  5.24694    6.0139   10.2445
  5.18632    8.8125    4.6238
  4.51409    4.5624    5.8674
