Wed            7      12      84      45
Wed            7      12      86      45
Wed            7      12      82      45
Thu            7      13      86      46
Thu            7      13      81      46
Thu            7      13      88      46
Fri            7      14      85      47
Fri            7      14      88      47
Fri            7      14      85      47
Mon            7      17      84      48
Mon            7      17      88      48
Mon            7      17      87      48
Tue            7      18      87      49
Tue            7      18      83      49
Tue            7      18      86      49
Wed            7      19      84      50
Wed            7      19      82      50
Wed            7      19      84      50
Thu            7      20      84      51
Thu            7      20      85      51
Thu            7      20      85      51
Fri            7      21      86      52
Fri            7      21      86      52
Fri            7      21      83      52
Mon            7      24      88      53
Mon            7      24      85      53
Mon            7      24      85      53
Tue            7      25      81      54
Tue            7      25      86      54
Tue            7      25      84      54
Wed            7      26      87      55
Wed            7      26      82      55
Wed            7      26      86      55
Thu            7      27      86      56
Thu            7      27      83      56
Thu            7      27      86      56
Fri            7      28      87      57
Fri            7      28      84      57
Fri            7      28      83      57
Mon            7      31      86      58
Mon            7      31      86      58
Mon            7      31      87      58
Tue            8       1      87      59
Tue            8       1      87      59
Tue            8       1      87      59
Wed            8       2      85      60
Wed            8       2      86      60
Wed            8       2      88      60
Thu            8       3      83      61
Thu            8       3      83      61
Thu            8       3      84      61
Fri            8       4      84      62
Fri            8       4      84      62
Fri            8       4      87      62
Mon            8       7      85      63
Mon            8       7      85      63
Mon            8       7      84      63
Tue            8       8      84      64
Tue            8       8      86      64
Tue            8       8      86      64
Wed            8       9      81      65
Wed            8       9      83      65
Wed            8       9      83      65
Thu            8      10      80      66
Thu            8      10      87      66
Thu            8      10      84      66
Fri            8      11      85      67
Fri            8      11      87      67
Fri            8      11      83      67
Mon            8      14      82      68
Mon            8      14      81      68
Mon            8      14      81      68
Tue            8      15      84      69
Tue            8      15      88      69
Tue            8      15      85      69
Wed            8      16      86      70
Wed            8      16      87      70
Wed            8      16      86      70
Thu            8      17      82      71
Thu            8      17      84      71
Thu            8      17      83      71
Fri            8      18      83      72
Fri            8      18      83      72
Fri            8      18      84      72
Mon            8      21      84      73
Mon            8      21      87      73
Mon            8      21      83      73
Tue            8      22      80      74
Tue            8      22      85      74
Tue            8      22      80      74
Wed            8      23      88      75
Wed            8      23      87      75
Wed            8      23      87      75
Thu            8      24      85      76
Thu            8      24      85      76
Thu            8      24      84      76
Mon            9      11      82      77
Mon            9      11      86      77
Mon            9      11      85      77
Tue            9      12      82      78
Tue            9      12      83      78
Tue            9      12      84      78
Wed            9      13      89      79
Wed            9      13      87      79
Wed            9      13      86      79
Thu            9      14      82      80
Thu            9      14      83      80
Thu            9      14      83      80
Fri            9      15      86      81
Fri            9      15      83      81
Fri            9      15      85      81
Mon            9      18      84      82
Mon            9      18      85      82
Mon            9      18      85      82
Wed            9      20      84      83
Wed            9      20      85      83
Wed            9      20      85      83
Thu            9      21      87      84
Thu            9      21      82      84
Thu            9      21      88      84
Fri            9      22      82      85
Fri            9      22      82      85
Fri            9      22      83      85
Mon            9      25      86      86
Mon            9      25      83      86
Mon            9      25      84      86
Tue            9      26      83      87
Tue            9      26      83      87
Tue            9      26      89      87
Wed            9      27      86      88
Wed            9      27      85      88
Wed            9      27      87      88
Thu            9      28      81      89
Thu            9      28      84      89
Thu            9      28      84      89
Fri            9      29      85      90
Fri            9      29      81      90
Fri            9      29      85      90
Mon           10       2      85      91
Mon           10       2      83      91
Mon           10       2      84      91
Tue           10       3      81      92
Tue           10       3      84      92
Tue           10       3      84      92
Wed           10       4      84      93
Wed           10       4      82      93
Wed           10       4      84      93
Thu           10       5      81      94
Thu           10       5      82      94
Thu           10       5      84      94
Fri           10       6      84      95
Fri           10       6      86      95
Fri           10       6      85      95
Tue           10      10      85      96
Tue           10      10      86      96
Tue           10      10      87      96
Wed           10      11      81      97
Wed           10      11      79      97
Wed           10      11      84      97
Thu           10      12      81      98
Thu           10      12      84      98
Thu           10      12      86      98
Fri           10      13      82      99
Fri           10      13      85      99
Fri           10      13      85      99
Mon           10      16      83     100
Mon           10      16      83     100
Mon           10      16      82     100
Tue           10      17      81     101
Tue           10      17      84     101
Tue           10      17      87     101
Wed           10      18      86     102
Wed           10      18      83     102
Wed           10      18      88     102
Thu           10      19      83     103
Thu           10      19      84     103
Thu           10      19      85     103
Fri           10      20      88     104
Fri           10      20      90     104
Fri           10      20      84     104
Mon           10      23      82     105
Mon           10      23      84     105
Mon           10      23      84     105
Tue           10      24      85     106
Tue           10      24      84     106
Tue           10      24      80     106
Wed           10      25      82     107
Wed           10      25      84     107
Wed           10      25      82     107
Thu           10      26      87     108
Thu           10      26      85     108
Thu           10      26      87     108
Fri           10      27      84     109
Fri           10      27      85     109
Fri           10      27      83     109
Mon           10      30      86     110
Mon           10      30      84     110
Mon           10      30      83     110
Tue           10      31      85     111
Tue           10      31      86     111
Tue           10      31      87     111
